id;champion_name;association_to_offender;message_count;first_time;last_time;label;message;first_id;last_id;chatlog_id
572;Katarina;enemy;1;00:06:24;00:06:24;0;oh didnt u? LOL;572;572;10002
573;Evelynn;ally;1;00:07:03;00:07:03;0;have fun botlane;573;573;10002
574;Diana;offender;1;00:07:29;00:07:29;0;gj;574;574;10002
575;Xin Zhao;enemy;1;00:07:38;00:07:38;0;damn;575;575;10002
576;Diana;offender;1;00:08:01;00:08:01;0;wht is happening bot?;576;576;10002
577;Vayne;ally;1;00:08:13;00:08:13;0;it's okay;577;577;10002
578;Diana;offender;1;00:08:46;00:08:46;0;lee counters wukong, still loosing top?;578;578;10002
579;Katarina;enemy;2;00:09:31;00:10:07;0;ty gj;579;580;10002
581;Diana;offender;1;00:10:31;00:10:31;1;this lee sucks;581;581;10002
582;Katarina;enemy;1;00:11:00;00:11:00;0;ss;582;582;10002
583;Vayne;ally;2;00:11:09;00:11:14;0;lol more ulti eve wtf;583;584;10002
585;Diana;offender;2;00:11:38;00:11:40;1;OMFG SO NOOBS;585;586;10002
587;Vayne;ally;1;00:11:40;00:11:40;0;gg;587;587;10002
588;Katarina;enemy;1;00:11:41;00:11:41;0;gj;588;588;10002
589;Vayne;ally;1;00:11:42;00:11:42;0;surrend;589;589;10002
590;Diana;offender;1;00:11:43;00:11:43;1;WORST TEAM EY;590;590;10002
591;Wukong;enemy;1;00:11:43;00:11:43;0;ss top;591;591;10002
592;Urgot;enemy;1;00:11:54;00:11:54;0;XD best combo eu;592;592;10002
593;Diana;offender;3;00:11:55;00:12:02;1;lee sin counter wukong, loosing hard botlane sucks, this jungler is terrible gg;593;595;10002
596;Evelynn;ally;1;00:12:08;00:12:08;0;diana vayne complains to much;596;596;10002
597;Diana;offender;1;00:12:10;00:12:10;0;so bad;597;597;10002
598;Evelynn;ally;1;00:12:11;00:12:11;1;stay in school;598;598;10002
599;Diana;offender;1;00:12:14;00:12:14;0;omfg;599;599;10002
600;Vayne;ally;1;00:12:16;00:12:16;0;gg;600;600;10002
601;Diana;offender;1;00:12:17;00:12:17;0;so bad;601;601;10002
602;Vayne;ally;1;00:12:21;00:12:21;0;why mid is bot;602;602;10002
603;Katarina;enemy;1;00:12:22;00:12:22;0;yep;603;603;10002
604;Diana;offender;2;00:12:22;00:12:25;0;so bad so bad;604;605;10002
606;Urgot;enemy;1;00:12:36;00:12:36;0;dragon;606;606;10002
607;Vayne;ally;3;00:12:39;00:12:43;0;pro top pro mid pro jungler;607;609;10002
610;Evelynn;ally;2;00:12:48;00:12:49;1;i cant kill him stfu;610;611;10002
612;Diana;offender;5;00:12:57;00:13:10;0;so fed wtf have u done look vayn 6 kills gg;612;616;10002
617;Evelynn;ally;1;00:13:16;00:13:16;1;diana so bad;617;617;10002
618;Vayne;ally;1;00:13:21;00:13:21;1;diana noob;618;618;10002
619;Diana;offender;2;00:13:22;00:13:31;1;haha so fed xin. gg top and bot im the only one who win my lane;619;620;10002
621;Xin Zhao;enemy;1;00:13:37;00:13:37;0;u are bait by kata;621;621;10002
622;Diana;offender;1;00:13:37;00:13:37;0;a lvl 6 evelynn gg;622;622;10002
623;Xin Zhao;enemy;1;00:13:39;00:13:39;1;U are  bad;623;623;10002
624;Urgot;enemy;1;00:13:46;00:13:46;0;OMG XIN;624;624;10002
625;Xin Zhao;enemy;2;00:13:48;00:13:49;0;sry xD;625;626;10002
627;Urgot;enemy;1;00:13:51;00:13:51;0;MOR e plz;627;627;10002
628;Diana;offender;2;00:13:59;00:14:03;1;LOOK AT VAYNE so bad hahah;628;629;10002
630;Nidalee;ally;1;00:14:09;00:14:09;1;nboo;630;630;10002
631;Vayne;ally;2;00:14:14;00:14:45;1;why is kata bot pro dian;631;632;10002
633;Diana;offender;1;00:14:49;00:14:49;0;so bd;633;633;10002
634;Katarina;enemy;1;00:14:50;00:14:50;0;nop;634;634;10002
635;Xin Zhao;enemy;1;00:14:53;00:14:53;0;Outplayed;635;635;10002
636;Diana;offender;2;00:14:56;00:15:01;1;im ak worst team ever seen;636;637;10002
638;Evelynn;ally;1;00:15:02;00:15:02;1;this diana flames and leaves;638;638;10002
639;Diana;offender;1;00:15:06;00:15:06;1;this vayne. u belong in bronze 5;639;639;10002
640;Vayne;ally;3;00:15:07;00:16:14;1;go and report surrend att pro;640;642;10002
643;Diana;offender;2;00:16:24;00:16:29;0;look vayne hahaha bad;643;644;10002
645;Katarina;enemy;1;00:16:34;00:16:34;0;gj;645;645;10002
646;Evelynn;ally;1;00:16:36;00:16:36;0;1-5 diana talks shiit;646;646;10002
647;Katarina;enemy;1;00:16:41;00:16:41;0;wp;647;647;10002
648;Diana;offender;2;00:16:42;00:16:45;0;i had 1-0 until u fed;648;649;10002
650;Vayne;ally;1;00:16:52;00:16:52;0;no;650;650;10002
651;Evelynn;ally;2;00:16:57;00:16:58;0;and then you opned your  mouth and started feeding gj;651;652;10002
653;Diana;offender;1;00:17:02;00:17:02;0;i won my lane;653;653;10002
654;Vayne;ally;1;00:17:05;00:17:05;0;diana reported;654;654;10002
655;Diana;offender;1;00:17:08;00:17:08;0;then i took a look botlane;655;655;10002
656;Evelynn;ally;1;00:17:09;00:17:09;0;diana reported;656;656;10002
657;Katarina;enemy;1;00:17:20;00:17:20;0;lol vayne score;657;657;10002
658;Evelynn;ally;1;00:17:26;00:17:26;0;negative attitude;658;658;10002
659;Diana;offender;1;00:18:07;00:18:07;0;HAHAHA;659;659;10002
660;Xin Zhao;enemy;2;00:18:12;00:18:14;0;damn DARAPE;660;661;10002
662;Katarina;enemy;1;00:18:20;00:18:20;0;XD;662;662;10002
663;Nidalee;ally;1;00:18:26;00:18:26;0;diana stop chatting u are doing 1/67;663;663;10002
664;Evelynn;ally;1;00:18:30;00:18:30;0;to fed gg;664;664;10002
665;Nidalee;ally;1;00:18:32;00:18:32;0;1/6*;665;665;10002
666;Vayne;ally;1;00:18:36;00:18:36;0;/surrender;666;666;10002
667;Katarina;enemy;1;00:18:48;00:18:48;0;u can win;667;667;10002
668;Evelynn;ally;2;00:18:52;00:19:06;0;nice attackspeed vayne xD adc you know what that means;668;669;10002
670;Diana;offender;2;00:19:15;00:19:16;0;haha vayne so bad;670;671;10002
672;Vayne;ally;1;00:19:20;00:19:20;0;all report diana ty;672;672;10002
673;Xin Zhao;enemy;1;00:19:21;00:19:21;0;huehuehuehue;673;673;10002
674;Evelynn;ally;1;00:19:44;00:19:44;0;end;674;674;10002
675;Xin Zhao;enemy;1;00:19:59;00:19:59;0;llulz;675;675;10002
676;Katarina;enemy;3;00:20:02;00:20:13;0;XD gg wp XD;676;678;10002
679;Zyra;enemy;1;00:20:13;00:20:13;0;gg;679;679;10002
680;Vayne;ally;1;00:20:16;00:20:16;0;report diana negative;680;680;10002
681;Wukong;enemy;1;00:20:19;00:20:19;0;gg wp;681;681;10002
682;Cho'Gath;ally;1;00:00:22;00:00:22;0;Who i feed?;682;682;10003
683;Udyr;ally;1;00:00:28;00:00:28;0;invade ok?;683;683;10003
684;Nidalee;enemy;2;00:00:32;00:00:37;0;you mean bot lane? mid or top??;684;685;10003
686;Garen;ally;1;00:00:47;00:00:47;0;no invade!!;686;686;10003
687;Cho'Gath;ally;1;00:00:49;00:00:49;0;Who i feed?;687;687;10003
688;Nidalee;enemy;1;00:00:52;00:00:52;0;me;688;688;10003
689;Cho'Gath;ally;1;00:01:00;00:01:00;0;I have  --- ping;689;689;10003
690;Udyr;ally;1;00:01:01;00:01:01;0;KATA;690;690;10003
691;Katarina;offender;1;00:01:07;00:01:07;0;WATH;691;691;10003
692;Garen;ally;2;00:01:10;00:01:15;0;cho gath u lag not;692;693;10003
694;Katarina;offender;1;00:01:15;00:01:15;0;?;694;694;10003
695;Udyr;ally;1;00:01:17;00:01:17;0;-.- your runes;695;695;10003
696;Katarina;offender;1;00:01:28;00:01:28;0;?;696;696;10003
697;Udyr;ally;1;00:01:29;00:01:29;0;0armor;697;697;10003
698;Nidalee;enemy;1;00:01:30;00:01:30;0;whait whait what;698;698;10003
699;Katarina;offender;1;00:01:33;00:01:33;0;And ?;699;699;10003
700;Udyr;ally;1;00:01:37;00:01:37;0;0magic resist;700;700;10003
701;Katarina;offender;2;00:01:43;00:01:44;1;AND SHUT UP;701;702;10003
703;Udyr;ally;1;00:01:44;00:01:44;0;garen;703;703;10003
704;Katarina;offender;1;00:01:46;00:01:46;0;stop;704;704;10003
705;Garen;ally;1;00:01:50;00:01:50;0;wat;705;705;10003
706;Udyr;ally;1;00:01:51;00:01:51;0;Garen;706;706;10003
707;Garen;ally;2;00:01:54;00:02:01;0;wat only 2 to blue;707;708;10003
709;Katarina;offender;1;00:02:03;00:02:03;0;and you use your flash;709;709;10003
710;Udyr;ally;1;00:02:23;00:02:23;0;that was failed;710;710;10003
711;Cho'Gath;ally;2;00:02:28;00:03:18;0;i laag LAAG;711;712;10003
713;Nidalee;enemy;1;00:03:24;00:03:24;0;-.-;713;713;10003
714;Katarina;offender;1;00:03:25;00:03:25;0;gj;714;714;10003
715;Amumu;enemy;3;00:03:26;00:03:33;0;lol -.- why he is at my jungle;715;717;10003
718;Cho'Gath;ally;1;00:03:36;00:03:36;0;LAAAAAAAAG;718;718;10003
719;Garen;ally;2;00:03:45;00:03:47;0;wtf how;719;720;10003
721;Udyr;ally;1;00:03:48;00:03:48;0;gj;721;721;10003
722;Cho'Gath;ally;1;00:03:53;00:03:53;0;Np varus;722;722;10003
723;Ashe;enemy;1;00:03:57;00:03:57;0;damn fail;723;723;10003
724;Varus;ally;1;00:04:08;00:04:08;0;gj;724;724;10003
725;Nidalee;enemy;1;00:04:10;00:04:10;0;omg;725;725;10003
726;Udyr;ally;1;00:04:11;00:04:11;0;sry;726;726;10003
727;Katarina;offender;2;00:04:11;00:04:15;0;let kill omg np;727;728;10003
729;Udyr;ally;1;00:04:19;00:04:19;0;next time;729;729;10003
730;Garen;ally;1;00:04:23;00:04:23;0;haha;730;730;10003
731;Cho'Gath;ally;1;00:04:25;00:04:25;0;I save you varus and you double;731;731;10003
732;Varus;ally;2;00:04:30;00:04:31;0;gj ty;732;733;10003
734;Cho'Gath;ally;2;00:04:39;00:05:01;0;np :D cho good supp! but fuxking laagÃ¯Â¿Â½;734;735;10003
736;Amumu;enemy;1;00:05:56;00:05:56;0;gj;736;736;10003
737;Nidalee;enemy;2;00:05:58;00:06:00;0;ty ty kata;737;738;10003
739;Udyr;ally;1;00:06:01;00:06:01;0;kata ?;739;739;10003
740;Katarina;offender;3;00:06:04;00:06:12;0;ty udyr for come and kill surre ? ok i come kill you;740;742;10003
743;Nidalee;enemy;1;00:06:19;00:06:19;0;hah i wanna see that;743;743;10003
744;Cho'Gath;ally;3;00:06:22;00:06:31;0;mana b wait;744;746;10003
747;Garen;ally;2;00:06:32;00:06:55;0;let me kill omg;747;748;10003
749;Katarina;offender;1;00:06:57;00:06:57;1;i lag fuck you;749;749;10003
750;Nidalee;enemy;1;00:06:58;00:06:58;0;hah nice kill;750;750;10003
751;Riven;enemy;1;00:07:00;00:07:00;0;is not possible gank ?;751;751;10003
752;Garen;ally;1;00:07:02;00:07:02;1;fuck you;752;752;10003
753;Cho'Gath;ally;1;00:07:17;00:07:17;0;haha gj;753;753;10003
754;Ashe;enemy;1;00:07:19;00:07:19;0;crap;754;754;10003
755;Riven;enemy;1;00:07:26;00:07:26;1;hard retard;755;755;10003
756;Ashe;enemy;1;00:07:29;00:07:29;0;need some ganks bot;756;756;10003
757;Cho'Gath;ally;1;00:07:31;00:07:31;0;Lol fuckingg good combo;757;757;10003
758;Varus;ally;1;00:07:36;00:07:36;0;gj;758;758;10003
759;Udyr;ally;1;00:07:36;00:07:36;0;gj;759;759;10003
760;Amumu;enemy;1;00:07:37;00:07:37;0;lol sorry;760;760;10003
761;Riven;enemy;2;00:07:41;00:07:48;0;.............................................. you not say play jungle !!;761;762;10003
763;Cho'Gath;ally;2;00:07:51;00:08:17;0;:D loo team, cho is a  very good supp! i go full tank?;763;764;10003
765;Riven;enemy;1;00:08:52;00:08:52;1;go play tetris amumu;765;765;10003
766;Nidalee;enemy;1;00:08:57;00:08:57;0;haha;766;766;10003
767;Cho'Gath;ally;1;00:08:59;00:08:59;0;gj kata;767;767;10003
768;Nidalee;enemy;1;00:09:00;00:09:00;0;got you;768;768;10003
769;Katarina;offender;1;00:09:01;00:09:01;0;lol;769;769;10003
770;Nidalee;enemy;1;00:09:17;00:09:17;0;i'm a cat playing against kat;770;770;10003
771;Riven;enemy;1;00:09:23;00:09:23;0;ok i go feed garen;771;771;10003
772;Garen;ally;1;00:09:24;00:09:24;0;srsly;772;772;10003
773;Riven;enemy;1;00:09:25;00:09:25;0;0 gank;773;773;10003
774;Garen;ally;1;00:09:26;00:09:26;1;fucking;774;774;10003
775;Udyr;ally;1;00:09:27;00:09:27;1;sry;775;775;10003
776;Garen;ally;1;00:09:28;00:09:28;1;you;776;776;10003
777;Riven;enemy;1;00:09:32;00:09:32;1;noob;777;777;10003
778;Cho'Gath;ally;2;00:09:49;00:09:55;1;nooo fail ult;778;779;10003
780;Katarina;offender;1;00:10:11;00:10:11;1;fuck you nooob nida;780;780;10003
781;Nidalee;enemy;1;00:10:16;00:10:16;1;yay blue buff;781;781;10003
782;Katarina;offender;1;00:10:21;00:10:21;1;and fuck udyr for ks in gank;782;782;10003
783;Nidalee;enemy;1;00:10:24;00:10:24;0;hah;783;783;10003
784;Udyr;ally;1;00:10:26;00:10:26;0;kata i helpp mid;784;784;10003
785;Cho'Gath;ally;1;00:10:28;00:10:28;0;HAHAHAHAHAHAH;785;785;10003
786;Ashe;enemy;1;00:10:28;00:10:28;0;damn;786;786;10003
787;Garen;ally;1;00:10:29;00:10:29;0;yes he only ks;787;787;10003
788;Ashe;enemy;1;00:10:32;00:10:32;0;could have a kill;788;788;10003
789;Katarina;offender;1;00:10:34;00:10:34;0;yes;789;789;10003
790;Garen;ally;1;00:10:38;00:10:38;0;say you get the next kill and ks;790;790;10003
791;Cho'Gath;ally;1;00:10:38;00:10:38;0;sry varus xD i like it;791;791;10003
792;Katarina;offender;2;00:10:59;00:11:01;1;ok noob;792;793;10003
794;Udyr;ally;1;00:11:02;00:11:02;0;lol pls report kata for feed;794;794;10003
795;Nidalee;enemy;1;00:11:04;00:11:04;0;what happen XD;795;795;10003
796;Udyr;ally;1;00:11:11;00:11:11;1;kata you are the noob you lost vs. nida;796;796;10003
797;Katarina;offender;1;00:11:23;00:11:23;0;plz report udyr for ks in gank;797;797;10003
798;Riven;enemy;1;00:11:27;00:11:27;0;....;798;798;10003
799;Cho'Gath;ally;1;00:11:36;00:11:36;0;lol;799;799;10003
800;Riven;enemy;1;00:11:40;00:11:40;0;reeport amumu plz;800;800;10003
801;Nidalee;enemy;2;00:11:44;00:11:53;0;noonon you don't kill me whit out me killing you;801;802;10003
803;Katarina;offender;1;00:11:53;00:11:53;0;fr ? nida ?;803;803;10003
804;Cho'Gath;ally;1;00:11:54;00:11:54;0;ASHE ULT;804;804;10003
805;Nidalee;enemy;2;00:11:54;00:11:57;0;:D swe;805;806;10003
807;Varus;ally;1;00:12:23;00:12:23;0;gj;807;807;10003
808;Cho'Gath;ally;1;00:12:24;00:12:24;0;gj;808;808;10003
809;Garen;ally;1;00:12:28;00:12:28;0;nice help;809;809;10003
810;Ashe;enemy;2;00:12:34;00:12:38;0;stop taking my farm and set wards;810;811;10003
812;Varus;ally;1;00:12:39;00:12:39;0;ty for help bot;812;812;10003
813;Udyr;ally;1;00:12:41;00:12:41;0;np;813;813;10003
814;Cho'Gath;ally;1;00:12:42;00:12:42;0;Varus am I a good supp?;814;814;10003
815;Garen;ally;1;00:12:49;00:12:49;0;lol;815;815;10003
816;Ashe;enemy;1;00:12:58;00:12:58;0;omg...;816;816;10003
817;Cho'Gath;ally;1;00:13:12;00:13:12;0;i'm not bad!;817;817;10003
818;Ashe;enemy;1;00:13:14;00:13:14;0;bot is feed;818;818;10003
819;Riven;enemy;1;00:13:30;00:13:30;0;omg amumu;819;819;10003
820;Nidalee;enemy;1;00:13:31;00:13:31;0;udyr;820;820;10003
821;Amumu;enemy;1;00:13:46;00:13:46;0;what? riven not my faul!;821;821;10003
822;Cho'Gath;ally;1;00:13:46;00:13:46;0;gj;822;822;10003
823;Lux;enemy;1;00:13:50;00:13:50;1;big nooob;823;823;10003
824;Cho'Gath;ally;1;00:13:54;00:13:54;0;ll;824;824;10003
825;Garen;ally;1;00:13:58;00:13:58;1;udyr is a retard;825;825;10003
826;Riven;enemy;1;00:14:00;00:14:00;0;you dont say play jungle;826;826;10003
827;Udyr;ally;1;00:14:02;00:14:02;0;garen this is your kill;827;827;10003
828;Ashe;enemy;1;00:14:04;00:14:04;0;you don't know what a supp needs to do...;828;828;10003
829;Riven;enemy;1;00:14:42;00:14:42;0;we loose fault amumu;829;829;10003
830;Cho'Gath;ally;1;00:14:57;00:14:57;0;HAHAHAHA;830;830;10003
831;Katarina;offender;1;00:15:00;00:15:00;0;ahaha;831;831;10003
832;Nidalee;enemy;1;00:15:00;00:15:00;0;?;832;832;10003
833;Katarina;offender;1;00:15:05;00:15:05;0;3  hp;833;833;10003
834;Nidalee;enemy;1;00:15:10;00:15:10;0;and?;834;834;10003
835;Cho'Gath;ally;2;00:15:31;00:15:48;0;Fail! FAIL;835;836;10003
837;Garen;ally;1;00:15:51;00:15:51;0;ss;837;837;10003
838;Riven;enemy;3;00:15:59;00:16:05;1;fuck i dont go noob jungle;838;840;10003
841;Cho'Gath;ally;3;00:16:06;00:16:35;1;i'm small :'( FU gj;841;843;10003
844;Ashe;enemy;3;00:16:40;00:16:50;0;wtf udyr is feed lol;844;846;10003
847;Katarina;offender;1;00:16:51;00:16:51;0;gj;847;847;10003
848;Cho'Gath;ally;1;00:16:55;00:16:55;0;Lol;848;848;10003
849;Ashe;enemy;1;00:16:56;00:16:56;1;team is gig fail;849;849;10003
850;Cho'Gath;ally;1;00:16:56;00:16:56;0;gj;850;850;10003
851;Garen;ally;1;00:16:59;00:16:59;0;go out of mu lane;851;851;10003
852;Nidalee;enemy;1;00:16:59;00:16:59;0;lag;852;852;10003
853;Ashe;enemy;1;00:17:00;00:17:00;0;big*;853;853;10003
854;Garen;ally;2;00:17:01;00:17:02;0;om g;854;855;10003
856;Udyr;ally;1;00:17:08;00:17:08;0;chill;856;856;10003
857;Riven;enemy;3;00:17:10;00:17:15;0;you speak ? look your farm for adc;857;859;10003
860;Ashe;enemy;1;00:17:29;00:17:29;0;lol;860;860;10003
861;Udyr;ally;1;00:17:31;00:17:31;0;gj;861;861;10003
862;Ashe;enemy;1;00:17:35;00:17:35;0;lux took it;862;862;10003
863;Garen;ally;1;00:17:35;00:17:35;0;ty;863;863;10003
864;Udyr;ally;1;00:17:39;00:17:39;0;np;864;864;10003
865;Cho'Gath;ally;1;00:17:39;00:17:39;0;blue varus;865;865;10003
866;Riven;enemy;1;00:17:42;00:17:42;0;just surr;866;866;10003
867;Cho'Gath;ally;2;00:17:42;00:17:45;0;BLUE my pls;867;868;10003
869;Ashe;enemy;1;00:17:46;00:17:46;0;ye;869;869;10003
870;Cho'Gath;ally;1;00:17:47;00:17:47;0;--';870;870;10003
871;Lux;enemy;1;00:17:51;00:17:51;1;u areafuck noobshut up ashe;871;871;10003
872;Garen;ally;4;00:17:56;00:18:06;1;niiice ss fuck you kata big fuckerr;872;875;10003
876;Katarina;offender;1;00:18:14;00:18:14;1;omg udyr;876;876;10003
877;Nidalee;enemy;1;00:18:20;00:18:20;0;WTF;877;877;10003
878;Cho'Gath;ally;1;00:18:21;00:18:21;0;VARUS;878;878;10003
879;Garen;ally;2;00:18:24;00:18:26;1;omg kata feed;879;880;10003
881;Katarina;offender;1;00:18:29;00:18:29;1;no shut up;881;881;10003
882;Garen;ally;2;00:18:37;00:18:39;0;7 deaths gg hahahahaha;882;883;10003
884;Nidalee;enemy;1;00:18:40;00:18:40;0;they split puch;884;884;10003
885;Garen;ally;1;00:18:42;00:18:42;0;so feed;885;885;10003
886;Nidalee;enemy;1;00:18:45;00:18:45;0;riven cepp going top;886;886;10003
887;Garen;ally;2;00:18:46;00:18:48;0;u feed nida gj;887;888;10003
889;Katarina;offender;1;00:18:59;00:18:59;0;i don't have feed nida shut up or leave;889;889;10003
890;Riven;enemy;1;00:19:06;00:19:06;0;garen lvl 12 me 8 ty amumu;890;890;10003
891;Cho'Gath;ally;1;00:19:14;00:19:14;0;Lol;891;891;10003
892;Riven;enemy;1;00:19:19;00:19:19;0;for 0 gank top;892;892;10003
893;Garen;ally;2;00:19:20;00:19:24;1;no ss she noob kata;893;894;10003
895;Ashe;enemy;1;00:19:27;00:19:27;1;same in bot;895;895;10003
896;Varus;ally;1;00:19:33;00:19:33;1;noob kata you feed;896;896;10003
897;Garen;ally;2;00:19:39;00:19:46;0;y ss;897;898;10003
899;Amumu;enemy;1;00:19:50;00:19:50;0;ashe donst speak loock your farm;899;899;10003
900;Riven;enemy;1;00:19:51;00:19:51;0;nice ks;900;900;10003
901;Katarina;offender;1;00:19:54;00:19:54;1;fuck kkkkk nooob 4vs1;901;901;10003
902;Varus;ally;1;00:19:56;00:19:56;0;seven death you feed;902;902;10003
903;Nidalee;enemy;1;00:19:57;00:19:57;0;:D;903;903;10003
904;Ashe;enemy;1;00:19:59;00:19:59;0;I said it already;904;904;10003
905;Garen;ally;1;00:20:01;00:20:01;0;8*;905;905;10003
906;Katarina;offender;1;00:20:03;00:20:03;0;i leave ok;906;906;10003
907;Ashe;enemy;1;00:20:06;00:20:06;0;lux took my farm;907;907;10003
908;Garen;ally;2;00:20:08;00:20:13;0;yes do that much better;908;909;10003
910;Katarina;offender;1;00:20:23;00:20:23;0;i don't help team;910;910;10003
911;Riven;enemy;1;00:20:31;00:20:31;0;lux ?;911;911;10003
912;Katarina;offender;1;00:20:37;00:20:37;0;jungler have ks all my kill;912;912;10003
913;Lux;enemy;1;00:20:38;00:20:38;0;lux what;913;913;10003
914;Riven;enemy;1;00:20:45;00:20:45;0;nice ulti;914;914;10003
915;Ashe;enemy;2;00:20:53;00:20:58;0;lol you saved me :p;915;916;10003
917;Cho'Gath;ally;1;00:21:32;00:21:32;0;Gj;917;917;10003
918;Katarina;offender;1;00:21:35;00:21:35;0;sry cho;918;918;10003
919;Garen;ally;1;00:21:37;00:21:37;1;fuck kata;919;919;10003
920;Katarina;offender;4;00:21:40;00:21:48;0;why fuck ? udyr help mid;920;923;10003
924;Garen;ally;1;00:21:51;00:21:51;0;assisting enemy team;924;924;10003
925;Cho'Gath;ally;1;00:22:14;00:22:14;0;FUCK;925;925;10003
926;Ashe;enemy;1;00:22:27;00:22:27;0;sry;926;926;10003
927;Udyr;ally;1;00:22:34;00:22:34;0;drake;927;927;10003
928;Varus;ally;1;00:22:37;00:22:37;0;ty garen;928;928;10003
929;Garen;ally;1;00:22:47;00:22:47;0;np varus;929;929;10003
930;Nidalee;enemy;1;00:22:50;00:22:50;0;ASHE STOP FEED;930;930;10003
931;Cho'Gath;ally;1;00:22:58;00:22:58;0;PUSH OR I AFK;931;931;10003
932;Udyr;ally;1;00:23:03;00:23:03;0;ok;932;932;10003
933;Ashe;enemy;1;00:23:03;00:23:03;0;if I had farm I couldn't feed;933;933;10003
934;Garen;ally;1;00:23:05;00:23:05;0;kk;934;934;10003
935;Cho'Gath;ally;1;00:23:10;00:23:10;0;my mother --';935;935;10003
936;Garen;ally;2;00:23:21;00:23:23;1;i hate my mom so retardet;936;937;10003
938;Cho'Gath;ally;1;00:23:24;00:23:24;0;lol;938;938;10003
939;Ashe;enemy;1;00:23:25;00:23:25;0;this is just the worst...;939;939;10003
940;Cho'Gath;ally;1;00:23:28;00:23:28;0;xDÃ¯Â¿Â½;940;940;10003
941;Garen;ally;2;00:23:35;00:23:42;0;can never play finish come here or i take the pc;941;942;10003
943;Udyr;ally;1;00:24:23;00:24:23;0;TEAM;943;943;10003
944;Katarina;offender;1;00:24:26;00:24:26;0;report garen;944;944;10003
945;Riven;enemy;1;00:24:30;00:24:30;0;only ks xd;945;945;10003
946;Varus;ally;1;00:24:31;00:24:31;1;fuk team;946;946;10003
947;Nidalee;enemy;1;00:24:32;00:24:32;0;:D;947;947;10003
948;Katarina;offender;1;00:24:33;00:24:33;0;omg;948;948;10003
949;Varus;ally;1;00:24:36;00:24:36;1;noob;949;949;10003
950;Cho'Gath;ally;1;00:24:37;00:24:37;1;--' happy?;950;950;10003
951;Katarina;offender;1;00:24:40;00:24:40;0;report garen;951;951;10003
952;Amumu;enemy;1;00:24:44;00:24:44;0;who had 4 kills serie?;952;952;10003
953;Katarina;offender;1;00:24:45;00:24:45;0;solo;953;953;10003
954;Cho'Gath;ally;1;00:24:46;00:24:46;0;Varus and me good;954;954;10003
955;Katarina;offender;1;00:24:51;00:24:51;0;omg garen wtf;955;955;10003
956;Nidalee;enemy;1;00:24:57;00:24:57;0;YEAH;956;956;10003
957;Garen;ally;1;00:24:57;00:24:57;1;wtf;957;957;10003
958;Varus;ally;1;00:24:59;00:24:59;0;i wont help you any more;958;958;10003
959;Katarina;offender;1;00:24:59;00:24:59;0;OMG;959;959;10003
960;Ashe;enemy;1;00:24:59;00:24:59;0;lol;960;960;10003
961;Riven;enemy;1;00:25:00;00:25:00;0;focus me;961;961;10003
962;Nidalee;enemy;1;00:25:00;00:25:00;0;HELL YEAH;962;962;10003
963;Katarina;offender;1;00:25:02;00:25:02;0;panta !!;963;963;10003
964;Nidalee;enemy;1;00:25:02;00:25:02;0;YES;964;964;10003
965;Udyr;ally;1;00:25:03;00:25:03;0;GG;965;965;10003
966;Cho'Gath;ally;1;00:25:03;00:25:03;0;OMFG;966;966;10003
967;Garen;ally;1;00:25:03;00:25:03;0;wtf;967;967;10003
968;Amumu;enemy;1;00:25:04;00:25:04;0;NICE;968;968;10003
969;Nidalee;enemy;1;00:25:04;00:25:04;0;YES;969;969;10003
970;Garen;ally;1;00:25:07;00:25:07;0;team;970;970;10003
971;Cho'Gath;ally;1;00:25:13;00:25:13;1;GAREN NOOOOOOOOOOOOOOOOOOOOOOOOOOB;971;971;10003
972;Garen;ally;1;00:25:14;00:25:14;0;this katarina feed nida;972;972;10003
973;Varus;ally;1;00:25:18;00:25:18;0;no more help;973;973;10003
974;Nidalee;enemy;1;00:25:25;00:25:25;0;hah cho i like your style;974;974;10003
975;Katarina;offender;1;00:25:26;00:25:26;1;no just noob team;975;975;10003
976;Garen;ally;1;00:25:32;00:25:32;0;10 9 gg;976;976;10003
977;Varus;ally;1;00:25:35;00:25:35;0;you fed;977;977;10003
978;Garen;ally;3;00:25:40;00:25:53;0;ahahah i feedx me 7 4 haha;978;980;10003
981;Cho'Gath;ally;1;00:25:54;00:25:54;0;lol happy;981;981;10003
982;Lux;enemy;2;00:26:18;00:26:22;1;nooob riven wat are u doing;982;983;10003
984;Nidalee;enemy;1;00:26:23;00:26:23;0;sry;984;984;10003
985;Riven;enemy;1;00:26:23;00:26:23;0;ched up;985;985;10003
986;Cho'Gath;ally;1;00:26:29;00:26:29;0;push  i afk 5 min;986;986;10003
987;Katarina;offender;1;00:26:37;00:26:37;0;omg;987;987;10003
988;Riven;enemy;1;00:26:42;00:26:42;1;me big retard fauld 0 gank top;988;988;10003
989;Lux;enemy;1;00:26:49;00:26:49;0;03.Nov;989;989;10003
990;Cho'Gath;ally;1;00:26:59;00:26:59;0;LAG;990;990;10003
991;Katarina;offender;1;00:27:05;00:27:05;0;omg;991;991;10003
992;Riven;enemy;1;00:27:09;00:27:09;0;fauld jungle 0 gank garen 12 gank;992;992;10003
993;Ashe;enemy;1;00:27:09;00:27:09;0;I only get assists;993;993;10003
994;Katarina;offender;3;00:27:10;00:27:30;1;fucking noob ulti ashe back garen and def mid;994;996;10003
